"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location"
"61272651","2024-05-26T23:26:39.000","2024-05-27T00:10:11.000","NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","10454","283 BROOK AVENUE","BROOK AVENUE","EAST  139 STREET","EAST  140 STREET","EAST  139 STREET","EAST  140 STREET","ADDRESS","BRONX","BROOK AVENUE",,"Closed",,"The Police Department responded to the complaint but officers were unable to gain entry into the premises.","2024-05-27T00:10:14.000","01 BRONX","2022840062","BRONX","1006786","233905","MOBILE","Unspecified","BRONX",,,,,,,,"40.80866229075476","-73.91859229764903","
,  
(40.80866229075476, -73.91859229764903)"
"61273670","2024-05-26T23:26:38.000","2024-05-26T23:55:54.000","NYPD","New York City Police Department","Illegal Fireworks","N/A","Residential Building/House","11432","85-21 ASPEN PLACE","ASPEN PLACE","HOMELAWN STREET","MAYFIELD ROAD","HOMELAWN STREET","MAYFIELD ROAD","ADDRESS","JAMAICA","ASPEN PLACE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-05-26T23:55:59.000","08 QUEENS","4098880054","QUEENS","1041853","200038","ONLINE","Unspecified","QUEENS",,,,,,,,"40.71554731469319","-73.79220889176786","
,  
(40.71554731469319, -73.79220889176786)"
"61273764","2024-05-26T23:26:33.000","2024-05-27T00:10:43.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10009","425 EAST    6 STREET","EAST    6 STREET","1 AVENUE","AVENUE A","1 AVENUE","AVENUE A","ADDRESS","NEW YORK","EAST    6 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:10:47.000","03 MANHATTAN","1004340045","MANHATTAN","988283","203817","MOBILE","Unspecified","MANHATTAN",,,,,,,,"40.72610636253137","-73.98544948113431","
,  
(40.72610636253137, -73.98544948113431)"
"61271654","2024-05-26T23:26:32.000","2024-05-26T23:38:50.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10472","1161 COLGATE AVENUE","COLGATE AVENUE","WATSON AVENUE","WESTCHESTER AVENUE","WATSON AVENUE","WESTCHESTER AVENUE","ADDRESS","BRONX","COLGATE AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-26T23:38:54.000","09 BRONX","2037360055","BRONX","1016982","240676","ONLINE","Unspecified","BRONX",,,,,,,,"40.82721487497143","-73.88172788885218","
,  
(40.82721487497143, -73.88172788885218)"
"61272897","2024-05-26T23:26:32.000","2024-05-27T00:36:35.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10454","920 EAST  132 STREET","EAST  132 STREET","LOCUST AVENUE","DEAD END","LOCUST AVENUE","DEAD END","ADDRESS","BRONX","EAST  132 STREET",,"Closed",,"The Police Department responded and upon arrival those responsible for the condition were gone.","2024-05-27T00:36:39.000","01 BRONX","2025830050","BRONX","1009136","230067","MOBILE","Unspecified","BRONX",,,,,,,,"40.79812173310224","-73.91011752932747","
,  
(40.79812173310224, -73.91011752932747)"
"61275098","2024-05-26T23:26:13.000","2024-05-26T23:37:40.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10458","2330 VALENTINE AVENUE","VALENTINE AVENUE","EAST  183 STREET","EAST  184 STREET","EAST  183 STREET","EAST  184 STREET","ADDRESS","BRONX","VALENTINE AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-26T23:37:43.000","05 BRONX","2031460016","BRONX","1012511","251737","PHONE","Unspecified","BRONX",,,,,,,,"40.85758950340785","-73.89783653932855","
,  
(40.85758950340785, -73.89783653932855)"
"61275061","2024-05-26T23:26:08.000","2024-05-26T23:28:00.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11206","FLUSHING AVENUE","FLUSHING AVENUE","FLUSHING AVENUE","WHIPPLE STREET","FLUSHING AVENUE","WHIPPLE STREET","INTERSECTION",,,,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-26T23:28:03.000","01 BROOKLYN",,"BROOKLYN","999136","194388","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.7002144042812","-73.94631417934247","
,  
(40.7002144042812, -73.94631417934247)"
"61273778","2024-05-26T23:26:04.000","2024-05-26T23:48:30.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11417","107-23 89 STREET","89 STREET","107 AVENUE","SUTTER AVENUE","107 AVENUE","SUTTER AVENUE","ADDRESS","OZONE PARK","89 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-26T23:48:34.000","10 QUEENS","4091520064","QUEENS","1026220","186274","ONLINE","Unspecified","QUEENS",,,,,,,,"40.67785636538952","-73.84868739211022","
,  
(40.67785636538952, -73.84868739211022)"
"61279295","2024-05-26T23:25:54.000","2024-05-26T23:59:20.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11377","65-46 48 AVENUE","48 AVENUE","65 PLACE","66 STREET","65 PLACE","66 STREET","ADDRESS","WOODSIDE","48 AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-05-26T23:59:24.000","02 QUEENS","4023890028","QUEENS","1012087","208321","MOBILE","Unspecified","QUEENS",,,,,,,,"40.73842584776062","-73.8995492755575","
,  
(40.73842584776062, -73.8995492755575)"
"61271606","2024-05-26T23:25:52.000","2024-05-26T23:45:52.000","NYPD","New York City Police Department","Noise - Park","Loud Music/Party","Park/Playground","10467","2206 HOLLAND AVENUE","HOLLAND AVENUE","PELHAM PARKWAY NORTH","ASTOR AVENUE","PELHAM PARKWAY NORTH","ASTOR AVENUE","ADDRESS","BRONX","HOLLAND AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-26T23:45:55.000","11 BRONX","2043450005","BRONX","1021423","251975","ONLINE","Unspecified","BRONX",,,,,,,,"40.85820971492959","-73.86561840106879","
,  
(40.85820971492959, -73.86561840106879)"
"61277133","2024-05-26T23:25:44.000","2024-05-26T23:44:39.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11368","127-43 WILLETS POINT BOULEVARD","WILLETS POINT BOULEVARD","127 STREET","34 AVENUE","127 STREET","34 AVENUE","ADDRESS","CORONA","WILLETS POINT BOULEVARD",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-26T23:44:43.000","07 QUEENS","4018310001","QUEENS","1028216","216051","ONLINE","Unspecified","QUEENS",,,,,,,,"40.759577242395046","-73.84129681932376","
,  
(40.759577242395046, -73.84129681932376)"
"61271845","2024-05-26T23:25:31.000","2024-05-27T00:01:48.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11225","2 LINCOLN ROAD","LINCOLN ROAD","EAST LAKE DRIVE","BRIGHTON LINE","EAST LAKE DRIVE","BRIGHTON LINE","ADDRESS","BROOKLYN","LINCOLN ROAD",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-05-27T00:01:52.000","09 BROOKLYN","3050260039","BROOKLYN","994590","179923","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.66051774560273","-73.96273135642521","
,  
(40.66051774560273, -73.96273135642521)"
"61271860","2024-05-26T23:25:30.000","2024-05-26T23:29:02.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10031","542 WEST  153 STREET","WEST  153 STREET","AMSTERDAM AVENUE","BROADWAY","AMSTERDAM AVENUE","BROADWAY","ADDRESS","NEW YORK","WEST  153 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-26T23:29:06.000","09 MANHATTAN","1020840056","MANHATTAN","999426","241959","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.830783954707165","-73.94516090028604","
,  
(40.830783954707165, -73.94516090028604)"
"61277979","2024-05-26T23:25:27.000","2024-05-26T23:48:37.000","NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","10039","2919 8 AVENUE","8 AVENUE","WEST  154 STREET","WEST  155 STREET","WEST  154 STREET","WEST  155 STREET","ADDRESS","NEW YORK","8 AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-05-26T23:48:41.000","10 MANHATTAN","1020470033","MANHATTAN","1001544","241262","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.82886699652584","-73.93750921944171","
,  
(40.82886699652584, -73.93750921944171)"
"61276027","2024-05-26T23:25:12.000","2024-05-27T00:17:20.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10463","2727 HENRY HUDSON PARKWAY WEST","HENRY HUDSON PARKWAY WEST","WEST  227 STREET","HENRY HUDSON PY SB EN W  232 ST","WEST  227 STREET","HENRY HUDSON PY SB EN W  232 ST","ADDRESS","BRONX","HENRY HUDSON PARKWAY WEST",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:17:24.000","08 BRONX","2057470628","BRONX","1007167","260527","ONLINE","Unspecified","BRONX",,,,,,,,"40.8817308470828","-73.9171250133544","
,  
(40.8817308470828, -73.9171250133544)"
"61279209","2024-05-26T23:25:09.000","2024-05-26T23:55:46.000","NYPD","New York City Police Department","Noise - Residential","Loud Talking","Residential Building/House","11216","771 SAINT JOHNS PLACE","SAINT JOHNS PLACE","ROGERS AVENUE","NOSTRAND AVENUE","ROGERS AVENUE","NOSTRAND AVENUE","ADDRESS","BROOKLYN","ST JOHNS PLACE",,"Closed",,"The Police Department responded and upon arrival those responsible for the condition were gone.","2024-05-26T23:55:50.000","08 BROOKLYN","3012470073","BROOKLYN","997391","184025","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.67177310838009","-73.95262766906028","
,  
(40.67177310838009, -73.95262766906028)"
"61271575","2024-05-26T23:25:09.000","2024-05-27T00:24:19.000","NYPD","New York City Police Department","Noise - Commercial","Loud Music/Party","Store/Commercial","11237","44 WILSON AVENUE","WILSON AVENUE","GEORGE STREET","MELROSE STREET","GEORGE STREET","MELROSE STREET","ADDRESS","BROOKLYN","WILSON AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:24:22.000","04 BROOKLYN","3031570031","BROOKLYN","1003829","195325","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.70277711007218","-73.92938632693719","
,  
(40.70277711007218, -73.92938632693719)"
"61272384","2024-05-26T23:25:07.000","2024-05-26T23:44:37.000","NYPD","New York City Police Department","Traffic","Congestion/Gridlock","Highway",,,,,,,,,,,,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2024-05-26T23:44:42.000","Unspecified QUEENS",,"QUEENS",,,"ONLINE","Unspecified","QUEENS",,,,"Clearview Expwy","Southbound","Ramp","Grand Central Pkwy (Exit 1 E-W)",,,
"61272818","2024-05-26T23:24:49.000","2024-05-26T23:59:30.000","NYPD","New York City Police Department","Noise - Residential","Loud Talking","Residential Building/House","10029","1274 5 AVENUE","5 AVENUE","EAST  108 STREET","EAST  109 STREET","EAST  108 STREET","EAST  109 STREET","ADDRESS","NEW YORK","5 AVENUE",,"Closed",,"The Police Department responded to the complaint but officers were unable to gain entry into the premises.","2024-05-26T23:59:34.000","11 MANHATTAN","1016140069","MANHATTAN","998152","229307","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.79605984776229","-73.94979075566805","
,  
(40.79605984776229, -73.94979075566805)"
"61278223","2024-05-26T23:24:39.000","2024-05-26T23:44:45.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10456","1059 GRANT AVENUE","GRANT AVENUE","EAST  165 STREET","EAST  166 STREET","EAST  165 STREET","EAST  166 STREET","ADDRESS","BRONX","GRANT AVENUE",,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2024-05-26T23:44:50.000","04 BRONX","2024510034","BRONX","1007228","241757","PHONE","Unspecified","BRONX",,,,,,,,"40.83021267071577","-73.9169687585414","
,  
(40.83021267071577, -73.9169687585414)"
"61273216","2024-05-26T23:24:38.000",,"DPR","Department of Parks and Recreation","Maintenance or Facility","Unsecured Facility","Park","10460","VIDALIA PARK","VIDALIA PARK","DALY AVENUE","VYSE AVENUE","DALY AVENUE","VYSE AVENUE","UNRECOGNIZED","BRONX","VIDALIA PARK",,"In Progress",,,,"06 BRONX","2031270047","BRONX","1017065","246703","UNKNOWN","Unspecified","BRONX",,,,,,,,"40.84375692476349","-73.88139849568316","
,  
(40.84375692476349, -73.88139849568316)"
"61279539","2024-05-26T23:24:30.000",,"DOHMH","Department of Health and Mental Hygiene","Rodent","Condition Attracting Rodents","3+ Family Apt. Building","11226","622 MARLBOROUGH ROAD","MARLBOROUGH ROAD","NEWKIRK AVENUE","FOSTER AVENUE","NEWKIRK AVENUE","FOSTER AVENUE","ADDRESS","BROOKLYN","MARLBOROUGH ROAD",,"In Progress",,,,"14 BROOKLYN","3052350022","BROOKLYN","994456","170528","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.63473066137006","-73.96322854970278","
,  
(40.63473066137006, -73.96322854970278)"
"61275867","2024-05-26T23:24:24.000","2024-05-26T23:46:59.000","NYPD","New York City Police Department","Noise - Park","Loud Talking","Park/Playground","11375","68-01 YELLOWSTONE BOULEVARD","YELLOWSTONE BOULEVARD","68 AVENUE","68 ROAD","68 AVENUE","68 ROAD","ADDRESS","FOREST HILLS","YELLOWSTONE BOULEVARD",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-05-26T23:47:04.000","06 QUEENS","4021580001","QUEENS","1026254","203913","ONLINE","Yellowstone Park","QUEENS",,,,,,,,"40.72627105070567","-73.84845479620932","
,  
(40.72627105070567, -73.84845479620932)"
"61279137","2024-05-26T23:24:23.000","2024-05-27T00:00:41.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11208","108 CHESTNUT STREET","CHESTNUT STREET","ETNA STREET","RIDGEWOOD AVENUE","ETNA STREET","RIDGEWOOD AVENUE","ADDRESS","BROOKLYN","CHESTNUT STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:00:45.000","05 BROOKLYN","3041150043","BROOKLYN","1018634","189002","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.68537681419306","-73.87602290628648","
,  
(40.68537681419306, -73.87602290628648)"
"61273986","2024-05-26T23:24:15.000","2024-05-26T23:46:18.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11224","2007 SURF AVENUE","SURF AVENUE","WEST   20 STREET","WEST   21 STREET","WEST   20 STREET","WEST   21 STREET","ADDRESS","BROOKLYN","SURF AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-05-26T23:46:21.000","13 BROOKLYN","3070590026","BROOKLYN","987864","148689","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.574792205471724","-73.986990714779","
,  
(40.574792205471724, -73.986990714779)"
"61276082","2024-05-26T23:24:13.000","2024-05-26T23:43:09.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11368","127-43 WILLETS POINT BOULEVARD","WILLETS POINT BOULEVARD","127 STREET","34 AVENUE","127 STREET","34 AVENUE","ADDRESS","CORONA","WILLETS POINT BOULEVARD",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-26T23:43:13.000","07 QUEENS","4018310001","QUEENS","1028216","216051","ONLINE","Unspecified","QUEENS",,,,,,,,"40.759577242395046","-73.84129681932376","
,  
(40.759577242395046, -73.84129681932376)"
"61277585","2024-05-26T23:24:10.000",,"DSNY","Department of Sanitation","Missed Collection","Trash","Street","11211","416 METROPOLITAN AVENUE","METROPOLITAN AVENUE","NORTH    5 STREET","MARCY AVENUE","NORTH    5 STREET","MARCY AVENUE","ADDRESS","BROOKLYN","METROPOLITAN AVENUE",,"In Progress",,,,"01 BROOKLYN","3023690019","BROOKLYN","996833","199434","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.71406805488445","-73.95461043430814","
,  
(40.71406805488445, -73.95461043430814)"
"61276750","2024-05-26T23:24:00.000","2024-05-26T23:46:43.000","NYPD","New York City Police Department","Noise - Vehicle","Engine Idling","Street/Sidewalk","11375","108-49 UNION TURNPIKE","UNION TURNPIKE","74 AVENUE","75 ROAD","74 AVENUE","75 ROAD","ADDRESS","FOREST HILLS","UNION TURNPIKE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-05-26T23:46:47.000","06 QUEENS","4039060035","QUEENS","1027294","197482","ONLINE","Unspecified","QUEENS","Car",,,,,,,"40.70861452699336","-73.84474373676021","
,  
(40.70861452699336, -73.84474373676021)"
"61273947","2024-05-26T23:23:57.000","2024-05-27T00:35:30.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10454","CRIMMINS AVENUE","CRIMMINS AVENUE","CRIMMINS AVENUE","EAST  141 STREET","CRIMMINS AVENUE","EAST  141 STREET","INTERSECTION",,,,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:35:34.000","01 BRONX",,"BRONX","1007672","233830","PHONE","Unspecified","BRONX",,,,,,,,"40.80845413219181","-73.91539202772316","
,  
(40.80845413219181, -73.91539202772316)"
